"ssid","sslon","sslat","esid","eslon","eslat","ssaddress","esaddress","numroute","routeid","lat","lon"
3119,-73.95411749,40.74232744,3118,-73.95284,40.73555,"Vernon Blvd & 50 Ave, New York, NY","McGuinness Blvd & Eagle St, New York, NY",741,"13",40.72988,-73.95108
472,-73.98194829,40.7457121,3687,-73.9744978398085,40.7432268143217,"E 32 St & Park Ave, New York, NY","E 33 St & 1 Ave, New York, NY",702,"15",40.74535,-73.98118
472,-73.98194829,40.7457121,3687,-73.9744978398085,40.7432268143217,"E 32 St & Park Ave, New York, NY","E 33 St & 1 Ave, New York, NY",702,"15",40.74351,-73.97683
472,-73.98194829,40.7457121,3687,-73.9744978398085,40.7432268143217,"E 32 St & Park Ave, New York, NY","E 33 St & 1 Ave, New York, NY",702,"15",40.74412,-73.97639
472,-73.98194829,40.7457121,3687,-73.9744978398085,40.7432268143217,"E 32 St & Park Ave, New York, NY","E 33 St & 1 Ave, New York, NY",702,"15",40.74377,-73.97561
258,-73.96885458,40.68940747,324,-73.981013,40.689888,"DeKalb Ave & Vanderbilt Ave, New York, NY","DeKalb Ave & Hudson Ave, New York, NY",673,"18",40.69173,-73.94849
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.67467,-73.97026
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.67488,-73.97079
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.67641,-73.9719
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.67718,-73.97246
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.67833,-73.97203
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68007,-73.9714
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68058,-73.97382
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68081,-73.97493
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68086,-73.9753
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68086,-73.97541
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68149,-73.97703
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68257,-73.97981
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68478,-73.9855
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.685,-73.98608
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68504,-73.98613
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68591,-73.98836
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68674,-73.99047
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.6879,-73.98968
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68799,-73.9896
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68849,-73.98927
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.689,-73.98892
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68926,-73.98874
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.68954,-73.98853
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69016,-73.9881
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69048,-73.98787
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69069,-73.98777
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69101,-73.98762
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69134,-73.9874
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69144,-73.98735
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.692,-73.9873
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69369,-73.98722
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69605,-73.98711
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69729,-73.98705
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69776,-73.98702
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69866,-73.98694
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69916,-73.98689
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69966,-73.98685
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69986,-73.98684
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69985,-73.98663
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69985,-73.98634
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69984,-73.98599
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69973,-73.98546
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69963,-73.98522
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69954,-73.98518
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69944,-73.98522
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69939,-73.98527
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69936,-73.98536
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69938,-73.98561
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69946,-73.98585
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69958,-73.98606
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.69963,-73.98612
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.6998,-73.98624
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.70015,-73.98644
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.70087,-73.98683
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.70151,-73.98718
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.70332,-73.98818
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7045,-73.98883
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.70504,-73.98912
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.70566,-73.98947
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.70734,-73.99042
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.70908,-73.99138
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.70969,-73.99172
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71008,-73.99195
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71171,-73.99287
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71306,-73.99362
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71371,-73.994
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71427,-73.9943
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71461,-73.99451
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71472,-73.99455
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71475,-73.99455
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71485,-73.99459
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71506,-73.9947
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71537,-73.99469
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71559,-73.99474
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71566,-73.99473
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71568,-73.99471
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71565,-73.99462
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71561,-73.99444
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71563,-73.99442
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71565,-73.99441
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71561,-73.99426
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7154,-73.99351
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71505,-73.99239
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71617,-73.9918
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71682,-73.99145
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71795,-73.99087
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71891,-73.99037
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.71996,-73.98984
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.72139,-73.98912
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.72161,-73.98901
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.722,-73.98886
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.72248,-73.98869
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.72284,-73.98858
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.72303,-73.98852
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7232,-73.98843
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.72334,-73.98843
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7239,-73.98802
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.72431,-73.9877
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.72487,-73.98731
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.72553,-73.98682
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.72579,-73.98661
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7263,-73.98623
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.72696,-73.98575
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7283,-73.98478
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.72954,-73.98388
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.73012,-73.98344
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.73135,-73.98257
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.73156,-73.98243
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.73198,-73.98211
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.73225,-73.98191
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.73331,-73.98113
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.73438,-73.98035
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.73501,-73.97988
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7356,-73.97947
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.73628,-73.97897
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7372,-73.97831
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.73784,-73.97783
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7394,-73.9767
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74028,-73.97605
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74066,-73.9758
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7419,-73.97489
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74484,-73.97275
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74666,-73.97142
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74768,-73.97068
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74787,-73.97061
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74814,-73.97049
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74829,-73.97042
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74878,-73.97006
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74884,-73.97001
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74895,-73.96988
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74911,-73.9697
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74933,-73.96951
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7495,-73.96937
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.74955,-73.9693
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75075,-73.96842
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75153,-73.96786
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7516,-73.96784
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75186,-73.96776
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75212,-73.96765
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75272,-73.96718
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75278,-73.96708
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75281,-73.96704
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75307,-73.96684
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75328,-73.96667
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75347,-73.96653
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75351,-73.96647
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75353,-73.96642
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75388,-73.96616
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75422,-73.9659
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7545,-73.96569
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.7564,-73.96434
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75765,-73.96342
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.75898,-73.96244
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.76063,-73.96123
281,-73.97371465,40.7643971,3282,-73.95939,40.78307,"Grand Army Plaza & Central Park S, New York, NY","5 Ave & E 88 St, New York, NY",667,"20",40.76267,-73.95974
